idade_cliente,regiao_cliente,tempo_cliente_meses,valor_pedido,quantidade_itens,valor_desconto,parcelas_pagamento,tempo_entrega_dias,atraso_entrega_dias,valor_frete,tentativas_entrega,contatos_atendimento,tempo_resolucao_dias,nps,numero_reclamacoes
40,Centro-Oeste,62,324.49,5,58.37,1,5,2,38.72,1,0,10,4.5,2
68,Sudeste,116,177.39,4,44.7,10,8,3,34.29,2,2,8,0.2,4
35,Sudeste,1,509.15,4,43.33,3,7,0,13.4,2,2,4,6.7,4
38,Centro-Oeste,109,501.54,4,43.72,10,2,2,28.64,2,2,5,3.0,5
56,Sul,104,1133.5,4,9.7,7,4,0,34.82,3,2,1,4.0,5
31,Nordeste,72,135.56,1,15.66,1,4,1,40.94,2,1,0,6.7,7
30,Nordeste,77,244.71,1,3.33,5,10,1,41.74,2,2,7,2.7,4
65,Sudeste,119,405.18,3,65.29,11,3,2,62.07,2,2,10,3.9,5
67,Norte,85,638.29,2,31.65,10,6,1,47.35,2,1,3,6.8,2
37,Norte,52,105.05,1,9.85,6,11,2,35.03,2,3,6,5.2,5
30,Sudeste,15,158.16,6,111.61,10,11,2,49.43,3,0,7,5.7,4
25,Sul,74,203.79,2,53.64,4,2,2,35.86,2,0,5,5.8,3
21,Norte,83,599.12,1,45.86,7,14,3,30.1,2,4,9,0.0,6
23,Sul,38,117.62,5,29.79,10,10,1,40.32,1,2,6,9.4,4
41,Centro-Oeste,81,334.41,3,22.06,5,6,3,56.51,1,2,8,3.0,5
67,Sudeste,107,364.16,4,77.68,8,2,3,61.51,2,2,4,3.1,4
41,Nordeste,49,874.28,6,54.83,1,14,2,25.86,2,0,3,7.0,4
66,Sudeste,12,737.43,1,23.05,7,3,2,2.62,2,2,7,4.1,6
37,Centro-Oeste,64,927.01,4,2.17,7,7,5,20.32,1,2,9,0.0,4
30,Norte,39,335.39,6,18.62,5,4,1,32.62,1,1,11,7.4,3
51,Centro-Oeste,67,1004.9,4,29.24,11,13,2,25.07,3,0,2,7.6,2
25,Centro-Oeste,106,210.74,6,87.75,11,3,1,48.28,2,4,2,4.0,6
51,Sul,112,265.31,1,31.87,10,6,1,44.13,1,2,11,2.9,7
64,Sul,36,533.31,6,40.97,5,12,5,37.2,3,0,10,5.1,2
22,Nordeste,39,214.31,5,1.0,4,9,1,19.04,1,0,11,6.7,2
33,Norte,111,383.44,2,1.24,11,8,2,56.0,1,1,3,6.8,3
33,Nordeste,29,134.61,6,60.15,2,5,3,33.58,1,3,10,3.3,6
31,Nordeste,75,273.3,1,3.03,6,13,1,35.4,2,3,3,4.6,7
44,Sul,86,568.92,4,7.76,4,12,0,22.44,1,0,0,10.0,0
59,Nordeste,30,483.04,1,21.94,9,7,2,28.0,1,0,5,6.6,2
59,Nordeste,96,390.7,3,24.54,3,7,1,40.66,3,1,11,1.6,4
48,Sul,26,775.91,6,21.91,11,6,4,49.15,3,1,2,5.9,4
31,Centro-Oeste,116,273.0,3,4.6,3,12,5,69.28,3,1,4,1.3,3
48,Centro-Oeste,32,1185.42,6,2.42,6,4,3,39.71,3,3,8,2.6,6
31,Sul,119,611.69,1,36.54,2,11,0,36.3,1,0,2,10.0,0
41,Sudeste,28,532.61,3,2.7,3,8,5,40.41,1,2,2,0.8,5
52,Centro-Oeste,79,265.26,1,12.38,8,4,4,47.96,2,2,9,1.0,5
69,Norte,41,316.67,4,9.8,10,12,3,41.49,2,0,11,3.8,3
32,Sul,55,107.37,4,121.72,2,12,1,22.03,3,4,10,3.4,8
37,Sudeste,90,587.13,1,7.56,5,14,2,31.84,3,4,3,0.0,6
67,Nordeste,53,594.93,4,110.26,4,4,0,58.7,2,2,6,5.7,5
45,Nordeste,52,347.52,3,10.79,2,13,3,17.34,1,3,4,0.0,5
55,Sul,14,303.39,6,91.29,2,14,3,36.04,1,1,7,4.6,4
44,Nordeste,33,265.59,6,37.2,10,2,2,43.48,2,4,0,5.9,9
18,Sul,32,379.03,2,15.64,7,7,3,31.84,1,1,0,4.4,4
29,Norte,98,278.99,4,22.39,5,4,0,33.53,2,0,9,7.8,3
56,Nordeste,111,679.64,3,10.67,3,11,3,37.25,1,0,6,4.5,2
44,Norte,38,275.71,2,44.99,1,5,2,28.46,2,3,2,5.4,6
53,Sul,33,947.43,3,7.44,4,4,1,35.97,2,2,8,6.9,3
48,Nordeste,76,262.66,3,39.6,10,14,3,32.69,2,0,3,7.3,1
41,Centro-Oeste,8,168.43,5,43.05,7,9,2,39.44,2,2,8,6.1,5
49,Sul,10,74.37,1,41.6,11,10,3,28.73,1,2,0,2.0,4
37,Norte,92,658.08,4,146.48,11,5,1,24.71,1,2,0,8.2,3
40,Nordeste,91,148.3,3,36.44,5,4,2,54.7,3,1,8,6.9,5
66,Centro-Oeste,22,209.52,3,12.53,6,4,1,31.18,3,0,3,9.1,3
20,Sudeste,56,273.02,2,5.68,1,14,2,35.27,3,2,6,4.6,5
33,Sul,17,904.14,5,11.79,9,11,3,41.5,1,1,4,4.0,3
64,Sul,98,452.45,5,27.48,1,13,5,63.25,1,1,6,0.0,4
19,Sul,102,577.58,2,5.21,5,4,0,62.28,3,2,10,3.3,6
54,Nordeste,63,27.48,3,35.83,11,4,2,33.63,2,3,9,1.4,8
38,Sul,22,362.26,3,30.18,6,6,2,46.03,3,2,6,6.5,3
20,Centro-Oeste,39,709.72,2,6.81,11,4,5,38.5,2,2,5,4.9,6
29,Centro-Oeste,86,634.48,2,0.34,1,13,3,45.06,3,0,6,1.7,3
45,Sul,79,302.31,6,34.56,7,9,4,35.5,3,2,9,2.5,6
42,Sul,59,218.8,3,1.91,8,8,2,41.83,1,0,11,5.6,2
33,Sudeste,43,358.17,6,19.15,7,14,3,39.69,2,0,7,6.8,1
29,Nordeste,62,413.37,4,1.38,7,3,3,48.81,3,2,3,2.6,4
38,Norte,90,801.14,1,50.34,10,7,2,40.95,3,2,8,1.3,4
62,Sul,108,140.08,5,2.4,10,11,3,53.46,3,0,3,4.0,3
39,Norte,104,468.42,6,52.77,7,4,3,57.93,2,1,6,5.8,3
36,Norte,84,170.47,6,16.49,10,9,2,63.93,3,4,10,1.3,7
29,Sul,108,353.11,3,6.9,10,11,1,21.32,3,3,8,4.4,5
29,Norte,20,378.44,3,17.91,5,4,2,51.37,2,0,8,5.0,4
65,Centro-Oeste,95,219.11,3,27.38,5,9,1,20.5,2,0,8,6.1,5
67,Sudeste,112,89.36,6,18.72,10,2,3,19.86,1,3,10,3.2,5
40,Nordeste,19,1032.77,4,17.35,2,9,0,34.13,2,4,0,6.6,7
59,Sudeste,54,213.19,2,14.82,8,12,5,21.75,1,0,1,0.3,2
52,Centro-Oeste,92,445.01,5,8.28,1,14,3,4.08,2,0,1,9.1,4
26,Sudeste,98,322.05,5,40.78,10,7,0,24.8,3,0,2,10.0,3
38,Norte,3,126.52,1,27.55,9,2,2,43.38,2,2,4,2.4,4
34,Norte,84,206.01,4,20.09,10,7,2,45.23,2,1,3,3.4,6
19,Norte,78,654.84,5,11.22,11,2,2,43.85,3,2,7,5.7,4
54,Sudeste,48,229.26,6,39.0,7,2,0,44.62,1,5,1,4.6,9
28,Sudeste,82,110.02,1,14.27,10,3,1,25.66,1,0,1,7.4,1
38,Norte,11,431.19,6,4.15,2,8,2,29.1,1,0,0,5.7,2
22,Centro-Oeste,115,558.16,3,30.92,1,5,2,28.02,3,1,11,3.9,4
51,Sul,110,589.37,6,46.71,7,13,1,22.81,3,2,2,6.3,4
67,Nordeste,96,300.5,3,17.53,1,8,4,50.43,2,1,6,3.5,3
54,Centro-Oeste,115,1579.63,6,28.0,1,6,5,30.94,3,3,9,0.2,5
49,Norte,79,395.52,4,0.96,10,8,5,33.91,3,2,8,0.0,4
27,Centro-Oeste,80,170.07,6,2.89,3,11,2,40.61,1,2,7,3.4,4
56,Centro-Oeste,89,190.15,2,14.92,8,11,2,36.73,1,3,1,6.9,4
30,Sudeste,64,282.05,3,49.07,8,10,3,42.68,2,2,4,3.2,4
19,Sul,95,234.15,5,9.05,1,14,4,58.73,1,4,2,0.0,7
40,Sul,115,262.62,3,8.32,3,4,6,46.55,2,1,0,0.7,3
57,Nordeste,53,162.8,6,1.68,3,14,3,53.66,1,2,8,3.9,4
20,Sudeste,3,525.92,4,112.59,11,9,1,31.09,2,1,6,3.9,5
38,Sul,61,148.53,5,12.96,3,8,1,30.31,1,3,11,3.2,6
27,Sul,43,156.31,1,1.38,9,12,3,25.65,1,1,2,3.9,6
20,Nordeste,7,101.11,5,37.34,6,4,0,47.18,1,2,2,5.5,4
32,Nordeste,47,309.48,5,16.74,3,2,1,63.92,1,2,11,3.8,5
27,Centro-Oeste,10,446.45,3,12.22,1,4,4,19.24,3,2,3,1.1,5
64,Sul,29,224.25,3,24.15,1,8,2,45.8,3,4,9,3.2,8
26,Sudeste,1,33.61,3,18.68,2,5,3,57.72,2,1,11,1.6,5
33,Centro-Oeste,31,397.15,6,9.23,7,8,2,50.58,1,1,3,4.8,4
41,Norte,27,174.36,6,8.07,1,7,1,24.65,2,1,1,6.6,2
37,Centro-Oeste,58,441.56,1,63.4,7,12,4,44.68,1,2,8,1.5,4
47,Sul,115,522.64,6,2.87,2,3,7,45.93,1,2,10,0.0,6
30,Nordeste,95,102.76,5,15.82,2,13,2,27.34,3,2,7,2.7,5
18,Sudeste,60,391.99,6,17.51,10,12,2,21.15,3,3,11,4.2,5
21,Nordeste,18,396.21,3,45.62,4,2,1,51.29,2,2,7,5.7,5
24,Norte,15,278.68,3,120.51,10,6,1,54.73,2,3,4,4.2,7
67,Norte,64,584.77,6,22.12,7,8,1,35.37,1,0,11,9.6,3
53,Norte,111,370.2,4,21.2,3,5,3,21.88,1,0,6,5.5,2
38,Sudeste,117,569.52,5,0.14,11,5,2,33.96,2,0,4,2.8,3
47,Sul,32,265.32,2,22.56,7,4,3,47.47,3,1,0,6.0,2
56,Sul,17,119.54,3,23.79,2,2,1,59.2,2,0,7,5.8,4
44,Sul,51,711.9,5,80.08,11,10,1,42.64,2,3,8,3.2,6
66,Norte,18,373.25,3,14.06,1,11,5,25.3,3,2,6,0.0,5
43,Nordeste,48,660.74,1,37.11,4,10,6,34.89,2,0,7,0.0,2
36,Nordeste,50,135.24,4,14.51,4,8,5,44.62,2,3,3,0.0,7
31,Centro-Oeste,77,242.59,1,41.85,6,11,0,52.78,3,2,8,7.5,3
69,Nordeste,93,110.52,2,181.97,4,5,2,56.5,3,3,2,2.3,5
57,Norte,57,700.61,1,5.55,3,7,0,14.32,2,2,9,6.3,2
59,Centro-Oeste,98,340.23,3,48.81,5,8,3,25.09,2,2,0,5.1,4
48,Centro-Oeste,65,452.56,2,16.88,5,13,3,46.51,2,2,7,3.0,4
24,Centro-Oeste,108,683.42,3,71.66,10,8,3,29.28,2,0,10,6.2,2
50,Nordeste,79,68.03,6,62.03,9,3,2,46.21,1,1,2,4.6,7
26,Sul,46,512.0,5,34.04,10,2,3,69.43,3,4,8,1.1,6
19,Sudeste,58,589.08,2,86.68,6,3,2,32.13,3,1,1,3.9,4
53,Sul,110,1130.84,6,54.85,3,3,3,10.32,3,2,9,2.0,6
24,Nordeste,70,167.6,5,17.6,9,14,2,43.46,2,0,8,6.7,2
22,Sul,98,288.6,5,29.35,1,13,3,37.36,2,1,3,3.3,4
39,Nordeste,6,220.55,1,25.34,1,5,5,40.3,2,1,8,0.0,4
51,Norte,78,119.92,4,14.06,5,12,0,22.23,1,2,5,7.7,3
33,Centro-Oeste,2,892.36,3,31.72,11,2,3,35.06,3,1,7,3.9,4
31,Sudeste,70,220.47,5,5.68,5,13,1,50.32,1,0,0,10.0,2
26,Sul,25,317.21,3,4.52,8,8,0,31.63,3,3,4,5.7,8
23,Sul,14,618.52,6,10.18,1,10,3,35.73,2,2,0,5.9,5
62,Sul,44,193.11,5,152.31,7,11,2,49.51,2,1,0,6.7,3
65,Centro-Oeste,43,429.95,1,4.96,8,8,1,52.38,1,1,1,9.3,2
68,Sudeste,119,559.41,3,81.77,9,12,3,50.28,2,1,8,3.6,3
54,Sul,49,847.04,1,17.72,7,13,3,13.95,3,2,1,6.3,4
58,Norte,85,448.1,1,26.13,2,5,4,30.86,2,2,3,0.4,4
19,Sudeste,18,424.63,5,46.47,6,7,2,51.03,1,0,6,5.5,2
54,Norte,39,375.09,4,5.51,2,9,1,39.8,3,1,10,4.6,4
61,Sul,34,311.79,4,2.52,5,2,2,47.08,3,2,3,5.9,4
59,Norte,77,862.56,5,7.64,6,10,2,24.74,1,2,6,1.3,4
59,Sul,78,643.22,5,23.05,9,5,1,26.0,3,3,0,3.7,9
36,Centro-Oeste,58,242.06,3,33.33,6,2,6,39.08,3,3,5,0.0,5
60,Sudeste,86,161.35,6,31.79,10,7,0,39.77,3,2,7,5.8,5
61,Centro-Oeste,69,381.54,1,5.89,2,14,2,27.48,2,3,8,3.1,6
34,Nordeste,91,669.56,1,54.47,1,10,7,39.14,2,0,4,1.1,2
18,Centro-Oeste,24,139.8,1,12.35,6,11,3,28.03,2,2,0,2.0,5
21,Nordeste,54,159.16,2,11.63,10,10,4,49.6,3,3,0,0.0,6
54,Nordeste,97,839.1,4,77.66,5,12,5,30.42,2,4,6,0.0,7
47,Norte,77,104.16,3,94.87,7,2,2,44.98,2,0,5,4.3,4
63,Centro-Oeste,55,657.9,1,112.83,3,8,4,37.82,1,0,2,4.2,3
47,Sudeste,37,245.24,6,12.29,8,3,3,31.88,2,0,8,4.5,3
46,Nordeste,57,537.08,6,9.44,2,12,2,38.06,3,2,11,7.0,5
63,Sudeste,118,411.22,5,8.05,11,10,4,44.94,2,2,1,6.2,3
38,Norte,111,174.61,1,37.05,2,12,4,41.93,3,2,2,1.3,5
20,Sul,64,616.05,5,12.55,4,4,4,44.19,3,0,0,3.1,2
67,Nordeste,37,28.41,3,63.62,10,8,3,26.79,2,1,6,1.5,3
42,Sul,115,377.66,1,52.49,8,10,2,39.96,1,0,10,6.4,1
20,Norte,85,200.13,4,24.52,11,5,1,54.41,2,0,2,5.4,4
28,Centro-Oeste,38,767.71,3,6.8,4,3,2,52.79,1,3,8,4.5,7
56,Sudeste,111,363.18,1,28.02,8,6,2,29.16,3,0,5,6.7,2
63,Nordeste,45,528.61,2,19.39,1,14,2,28.01,2,3,7,1.5,7
65,Nordeste,80,202.58,6,18.92,8,14,3,26.1,1,3,7,0.0,5
54,Centro-Oeste,1,206.34,1,57.21,7,14,5,11.93,3,3,10,0.0,7
38,Sul,36,906.87,5,40.28,2,12,2,17.47,1,4,8,1.8,6
62,Sul,28,525.01,1,20.25,3,5,2,61.92,1,3,10,3.0,5
65,Sudeste,9,233.43,1,31.45,10,13,1,44.21,1,2,0,7.7,3
31,Sudeste,80,329.96,3,22.66,2,6,3,44.38,1,1,6,7.1,2
56,Sul,36,133.98,1,52.6,11,12,0,55.25,2,0,6,8.1,1
59,Norte,52,463.22,4,21.62,10,5,0,46.27,1,0,8,10.0,4
48,Nordeste,96,685.32,2,21.93,7,11,4,23.36,2,1,9,2.9,3
57,Nordeste,14,140.51,5,70.64,1,4,2,48.62,2,2,4,4.3,6
44,Centro-Oeste,86,61.68,4,29.44,2,11,2,28.64,2,3,5,1.8,5
34,Centro-Oeste,80,839.76,3,84.87,2,9,0,59.14,1,1,0,10.0,1
41,Norte,9,208.1,4,18.86,6,3,1,52.7,2,0,5,3.5,2
52,Nordeste,97,342.72,4,11.63,6,7,0,33.36,1,2,2,5.3,5
36,Centro-Oeste,13,314.45,3,6.68,9,14,4,45.35,2,2,5,1.8,6
51,Centro-Oeste,33,263.56,6,11.39,2,5,3,22.78,3,1,3,5.4,6
20,Norte,64,214.06,3,29.29,10,2,4,32.05,2,3,11,0.0,7
35,Nordeste,25,781.26,1,17.98,4,7,3,20.2,2,1,9,4.2,5
48,Norte,70,633.9,3,12.8,3,14,1,34.44,1,2,7,6.0,5
32,Nordeste,66,435.65,3,44.54,1,11,1,47.15,2,2,0,3.8,5
64,Nordeste,37,26.05,5,11.62,3,3,2,47.26,3,2,5,4.7,4
43,Centro-Oeste,71,74.01,2,1.13,6,8,6,55.68,2,0,2,2.1,4
58,Centro-Oeste,104,706.06,4,9.59,6,12,3,46.66,3,3,9,2.6,5
62,Sudeste,57,179.94,6,6.67,5,14,5,35.39,1,0,3,3.2,3
34,Norte,22,178.84,3,1.27,6,2,2,58.77,2,1,1,5.2,3
30,Sul,69,208.33,6,39.45,6,11,1,14.87,1,1,0,6.3,4
35,Sul,61,294.32,2,3.52,3,8,0,42.34,3,1,8,7.7,1
29,Sudeste,93,180.98,3,44.61,4,11,1,53.95,1,1,11,6.0,3
39,Norte,65,470.23,1,3.6,3,12,2,40.22,2,4,11,1.9,6
54,Nordeste,107,939.01,2,49.17,4,14,4,33.28,2,1,1,3.6,4
62,Centro-Oeste,5,330.11,4,9.23,9,3,3,41.56,1,3,10,0.0,5
28,Norte,83,474.63,3,30.64,10,6,1,39.77,1,2,2,6.5,4
65,Centro-Oeste,114,159.25,3,22.76,2,4,3,47.06,2,2,4,2.9,5
30,Nordeste,67,234.08,4,15.28,3,3,0,43.87,1,0,0,10.0,2
53,Centro-Oeste,72,728.57,3,31.13,5,8,1,51.31,2,3,11,3.1,5
42,Sul,101,448.02,3,21.81,1,10,2,36.01,2,1,2,2.0,3
36,Norte,7,859.15,2,67.46,5,5,3,32.79,2,6,10,0.0,10
18,Centro-Oeste,101,639.58,1,27.65,7,6,0,28.21,2,2,11,1.3,4
31,Sudeste,23,186.4,6,7.49,10,10,0,45.41,3,3,7,8.3,7
19,Norte,101,419.88,5,12.34,1,7,3,46.93,1,0,2,6.2,4
22,Sul,24,164.79,5,50.78,9,6,2,47.99,3,1,0,5.2,5
66,Sul,109,448.69,1,23.87,10,2,4,33.67,2,0,6,2.0,4
24,Sul,96,1086.46,4,17.79,3,2,1,27.11,1,0,0,10.0,2
44,Norte,62,274.26,6,14.12,10,5,0,33.54,2,2,8,6.1,3
48,Centro-Oeste,65,625.39,1,15.25,3,9,1,36.23,1,6,10,0.0,10
58,Centro-Oeste,52,196.9,2,5.63,11,8,2,34.77,1,2,11,3.6,5
33,Sudeste,46,497.13,3,0.52,3,13,2,27.68,1,1,2,3.5,6
41,Nordeste,33,1101.33,2,6.35,7,3,2,27.81,1,4,4,3.2,6
63,Sudeste,94,561.21,1,4.34,9,8,0,39.86,1,2,3,6.2,4
50,Norte,80,225.87,1,11.69,6,13,2,20.35,2,5,4,1.3,7
51,Sudeste,5,229.87,2,103.25,7,5,0,50.33,3,0,0,7.6,2
23,Centro-Oeste,113,445.63,5,65.13,4,5,1,36.83,1,0,5,9.1,2
20,Centro-Oeste,25,49.35,4,23.17,8,11,1,54.88,2,2,6,4.1,4
51,Norte,49,51.11,2,59.81,3,10,0,40.03,1,1,9,4.0,3
28,Centro-Oeste,44,788.55,4,50.42,7,12,3,26.29,1,1,11,1.5,5
38,Nordeste,26,496.26,3,33.99,10,14,3,45.66,2,2,2,6.2,5
56,Sul,38,324.18,5,1.37,3,3,4,42.46,3,2,11,1.8,5
59,Sudeste,48,572.01,6,14.77,1,10,1,32.66,2,0,9,6.1,1
41,Norte,52,971.7,3,27.64,7,8,0,55.05,1,3,0,8.4,5
64,Sudeste,64,466.64,2,40.15,3,4,3,49.22,1,4,2,1.6,8
19,Sul,45,118.34,6,45.14,7,4,3,51.67,3,1,6,2.9,3
53,Norte,55,443.93,2,44.28,3,2,2,27.08,2,2,0,5.6,6
47,Centro-Oeste,48,470.3,5,30.46,8,5,1,32.18,3,1,2,6.7,5
44,Sul,12,136.78,3,9.01,5,6,5,22.33,1,0,10,1.3,4
24,Centro-Oeste,95,576.06,5,47.06,6,4,1,23.26,2,1,4,3.3,4
18,Centro-Oeste,17,552.38,4,1.56,2,6,2,35.54,2,0,4,4.4,2
57,Sudeste,82,535.94,5,37.63,8,13,5,36.94,1,1,10,0.0,3
40,Nordeste,96,722.97,6,6.81,6,2,1,9.28,3,0,10,5.3,3
24,Sul,91,684.57,6,25.1,2,4,2,22.41,2,2,3,2.6,5
34,Centro-Oeste,70,382.88,5,69.09,8,14,0,50.28,3,2,10,5.3,4
45,Centro-Oeste,92,562.8,2,9.95,11,8,4,33.53,1,2,11,0.9,5
37,Norte,116,117.91,3,9.47,6,5,0,43.12,1,2,9,6.4,5
48,Centro-Oeste,105,264.11,2,5.37,10,11,3,35.01,3,1,10,1.5,7
49,Nordeste,95,259.39,1,8.78,5,2,5,56.7,3,0,0,3.9,4
55,Sul,22,1826.22,2,58.33,6,4,0,43.97,2,1,1,8.9,1
20,Centro-Oeste,59,565.66,4,25.04,1,8,1,23.7,2,2,4,8.5,4
34,Norte,28,196.84,6,5.52,2,2,4,41.18,1,2,8,2.4,4
60,Norte,113,511.9,5,33.07,2,2,1,32.63,2,1,1,6.3,2
37,Sudeste,100,588.29,3,2.18,9,2,1,43.77,1,1,1,7.1,2
48,Sul,113,215.74,3,5.73,10,6,2,35.48,3,3,4,5.0,6
26,Centro-Oeste,9,94.64,3,48.72,1,9,0,39.74,3,0,3,10.0,1
40,Centro-Oeste,72,277.69,1,64.51,10,5,2,41.87,1,3,2,2.3,7
49,Sul,98,100.37,2,0.43,10,6,4,42.46,3,2,11,5.0,4
41,Nordeste,76,157.4,4,43.98,1,3,1,64.8,2,2,1,1.3,5
26,Sul,110,474.72,4,67.29,11,7,5,20.34,3,3,10,0.0,6
47,Sudeste,95,175.25,4,58.83,2,9,1,37.18,1,1,2,8.5,4
38,Sudeste,100,370.99,1,23.05,11,4,3,33.71,1,0,2,4.0,4
69,Sudeste,105,466.79,6,0.55,2,9,3,33.27,2,1,9,4.5,3
40,Sudeste,54,691.21,6,3.67,4,8,2,60.21,1,2,6,3.7,5
45,Centro-Oeste,7,354.57,1,8.33,8,4,1,41.3,2,1,5,6.7,3
63,Sudeste,103,195.02,6,23.53,8,10,2,26.28,2,1,2,4.8,4
23,Norte,116,284.14,5,38.98,4,4,4,49.83,2,3,11,0.7,6
37,Sul,8,60.53,1,0.23,10,13,3,25.95,2,0,5,5.6,3
32,Centro-Oeste,87,1668.29,4,6.11,2,10,4,6.69,2,0,6,4.8,2
67,Sudeste,85,305.52,2,13.71,3,2,2,35.97,3,2,0,6.4,4
69,Centro-Oeste,109,208.31,2,0.46,2,12,2,38.89,2,0,8,0.0,4
44,Norte,54,551.6,6,38.22,4,10,0,37.64,2,3,9,5.1,6
52,Centro-Oeste,27,181.23,1,19.73,3,9,4,28.6,2,0,6,2.5,3
38,Sul,13,825.22,6,40.39,10,10,2,32.84,2,0,11,7.9,1
57,Sul,52,1230.69,4,1.89,4,14,3,42.3,1,3,4,0.0,6
69,Norte,41,218.24,2,5.93,4,3,0,37.24,2,4,5,6.8,5
29,Nordeste,113,688.33,1,46.3,4,8,0,44.52,2,0,5,7.3,3
39,Sudeste,3,220.26,2,2.95,6,4,2,34.64,2,3,10,2.4,7
22,Nordeste,20,560.06,5,2.76,5,2,4,16.11,1,1,2,1.0,4
18,Norte,116,492.59,2,2.46,3,12,2,55.57,2,2,7,1.2,5
58,Norte,11,1396.51,6,16.52,8,3,3,62.57,3,1,7,0.4,4
66,Centro-Oeste,57,39.17,4,38.59,9,13,2,41.58,2,2,9,4.3,5
45,Centro-Oeste,98,191.39,1,12.9,4,7,7,59.1,3,1,2,0.3,4
20,Nordeste,44,756.14,5,114.99,4,3,4,51.66,3,4,4,2.4,7
49,Centro-Oeste,112,373.64,6,31.31,1,14,2,19.46,3,0,2,7.2,2
67,Sul,66,222.92,6,17.1,7,9,2,45.11,1,2,0,5.2,5
55,Nordeste,97,207.11,4,18.09,11,13,1,31.76,3,1,10,4.7,3
29,Centro-Oeste,7,149.9,2,34.58,11,11,2,37.97,3,0,7,7.0,2
23,Sul,95,372.87,5,64.61,7,3,5,52.56,1,0,8,0.5,2
53,Sudeste,92,336.21,1,6.81,8,8,2,33.88,2,0,1,9.1,2
38,Nordeste,106,150.59,5,15.04,4,13,3,41.22,1,0,2,5.4,3
68,Sul,59,82.45,3,57.8,2,4,4,52.47,2,2,1,2.4,6
43,Nordeste,105,205.41,4,18.64,11,8,1,36.98,1,0,11,8.7,1
20,Nordeste,27,327.13,6,33.91,7,13,1,65.46,1,2,9,3.0,4
63,Sul,81,430.53,1,35.25,10,11,7,42.29,1,1,10,0.0,4
19,Norte,91,500.29,4,23.32,7,13,5,23.36,3,0,4,0.0,3
60,Sudeste,78,504.14,2,8.9,7,4,3,21.85,1,0,3,3.9,3
26,Norte,13,259.45,5,0.06,11,7,2,20.71,3,2,4,5.3,4
55,Sul,34,143.97,6,33.99,2,14,1,40.01,2,1,4,3.9,4
58,Centro-Oeste,90,777.3,1,20.5,9,5,5,35.0,3,5,6,0.0,7
67,Nordeste,63,204.86,2,6.9,7,12,3,46.76,3,2,11,5.2,4
69,Nordeste,26,809.46,4,11.19,6,12,1,25.73,3,1,6,6.4,2
34,Sul,25,397.06,2,46.37,3,4,4,33.63,3,1,8,0.5,5
38,Sul,113,329.93,4,3.31,7,7,0,38.85,3,2,9,7.6,2
38,Sul,112,190.64,4,105.31,3,4,0,41.36,3,0,6,6.1,1
60,Sul,1,723.87,1,69.39,4,2,2,38.7,3,1,8,4.2,3
58,Nordeste,20,315.96,3,2.24,10,11,1,32.44,1,1,7,4.9,5
68,Sudeste,15,359.35,3,20.38,2,4,1,55.22,3,2,4,2.0,4
52,Sul,21,764.43,3,4.78,3,3,4,52.18,2,0,0,6.1,2
51,Norte,92,244.52,2,6.12,7,2,2,58.48,1,0,6,7.2,3
20,Sul,114,108.6,3,1.08,4,5,1,36.61,3,0,11,3.3,2
37,Nordeste,99,310.79,6,8.4,2,11,1,44.14,1,1,2,4.7,4
66,Sul,13,162.0,5,20.57,7,2,2,58.27,1,2,4,4.9,4
39,Sudeste,84,296.71,1,15.31,1,7,3,56.46,1,3,4,2.9,5
41,Nordeste,84,395.57,4,28.52,8,10,0,35.2,2,2,4,6.2,2
60,Centro-Oeste,4,374.67,4,42.72,1,9,3,48.67,2,2,0,3.8,4
66,Nordeste,108,555.83,5,30.85,8,7,3,47.55,3,2,2,2.6,6
46,Norte,60,663.22,5,4.76,3,5,4,45.32,1,3,6,2.3,6
29,Centro-Oeste,94,499.55,4,8.28,8,5,1,31.73,3,1,5,7.7,4
52,Norte,95,819.13,2,10.11,2,11,1,44.86,2,3,5,4.3,7
40,Centro-Oeste,41,339.39,3,35.53,3,11,4,57.96,1,5,5,0.0,7
31,Norte,4,885.1,6,11.54,1,8,2,55.21,3,0,4,7.2,1
48,Sudeste,118,87.65,1,42.86,9,2,1,29.91,3,1,9,4.5,3
56,Centro-Oeste,63,419.32,3,6.0,8,3,4,43.58,2,0,3,5.5,3
41,Centro-Oeste,102,578.71,5,14.87,3,2,2,46.02,1,0,5,6.5,2
57,Centro-Oeste,49,893.47,3,2.47,1,11,3,30.3,1,2,3,1.4,4
68,Norte,19,613.83,3,3.05,2,11,2,40.42,1,1,2,6.5,3
51,Centro-Oeste,13,625.19,3,58.46,7,8,0,38.54,1,0,3,9.7,1
56,Centro-Oeste,80,599.17,4,4.89,10,7,1,41.45,2,1,4,5.7,7
33,Norte,20,629.58,1,12.21,4,10,2,45.29,3,0,1,7.0,3
18,Sudeste,72,89.59,1,18.17,1,11,0,43.19,3,1,8,5.0,4
39,Nordeste,11,608.13,3,39.51,9,13,4,36.14,2,2,11,1.1,4
31,Centro-Oeste,21,616.66,3,24.83,3,11,2,35.46,1,0,7,3.4,6
52,Norte,111,794.83,1,28.86,4,9,2,34.73,2,3,3,5.4,6
31,Sul,119,882.62,2,31.67,5,12,0,30.2,3,2,1,8.0,2
67,Sudeste,28,371.71,3,3.26,3,10,3,31.83,2,2,8,2.8,6
20,Centro-Oeste,80,206.37,3,4.01,7,12,2,33.5,3,0,2,3.4,2
